id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
682	682	Região Administrativa de Registro	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
683	683	Região Administrativa de Santos	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
684	684	Região Administrativa de São José dos Campos	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
685	685	Região Administrativa de Sorocaba	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
686	686	Região Administrativa de Campinas	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
687	687	Região Administrativa de Ribeirão Preto	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
688	688	Região Administrativa de Bauru	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
689	689	Região Administrativa de São José do Rio Preto	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
690	690	Região Administrativa de Araçatuba	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
691	691	Região Administrativa de Presidente Prudente	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
692	692	Região Administrativa de Marília	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
693	693	Região Administrativa Central	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
694	694	Região Administrativa de Barretos	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
695	695	Região Administrativa de Franca	NA	Índice Paulista de Responsabilidade Social - IPRS (grupos): NA
